	vitalF1_MM	vitalR1_MM	vitalF1_Melt	vitalR1_Melt	organism	definition	function
CP006772	2	1	47.24980615855907	45.462494771449826	Bacteroidales bacterium CF,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP006777	3	1	42.13864938232797	45.462494771449826	Clostridium beijerinckii ATCC 35702,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP006905	2	4	41.7172410906399	43.45340383230911	Clostridium baratii str. Sullivan,definition=hypothetical protein	hypothetical protein	unknown
CP006933	3	0	44.96399201086257	50.139782457308854	Methanobacterium formicicum,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP006939	1	3	48.090547371972434	50.79919046414915	Salinispira pacifica,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP007064	1	1	48.14205242147966	45.462494771449826	Fusobacterium nucleatum subsp. vincentii 3.1.27,definition=hypothetical protein	hypothetical protein	unknown
CP007202	2	0	49.59821948850913	43.314118666783486	Siansivirga zeaxanthinifaciens CC.SAMT.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007204	5	0	42.194394862642014	46.892235118216206	Riemerella anatipestifer Yb2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007353	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120505,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007426	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20085285,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007451	2	1	43.98570920110228	45.76034220270907	Draconibacterium orientale,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007639	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Choleraesuis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP008852	3	1	55.7485052335939	45.8241404412168	Pelosinus sp. UFO1,definition=Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	unknown
CP009156	3	1	53.31418020083902	56.88827587688104	Burkholderia sp. TSV202,definition=hypothetical protein	hypothetical protein	unknown
CP009163	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei K42,definition=hypothetical protein	hypothetical protein	unknown
CP009164	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei A79A,definition=hypothetical protein	hypothetical protein	unknown
CP009227	0	1	54.507580101373605	53.75659869768259	Treponema sp. OMZ 838,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009227.34	0	1	52.02435844524388	51.01711679016495	Treponema sp. OMZ 838,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009239	5	0	38.227796867804045	46.87179262335593	Cellulophaga lytica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009240	0	1	58.22965000706881	56.88827587688104	Megasphaera elsdenii 14.14,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009240.30	1	1	55.45388358181083	56.88827587688104	Megasphaera elsdenii 14.14,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009272	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei MSHR1153,definition=hypothetical protein	hypothetical protein	unknown
CP009291	4	1	50.15114460695236	53.55031500106685	Novosphingobium pentaromativorans US6.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009291.15	2	0	51.39420255351229	52.141437835244915	Novosphingobium pentaromativorans US6.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009415	2	4	47.06583964241719	43.45340383230911	Mollicutes bacterium HR1,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CP009473	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei MSHR840,definition=hypothetical protein	hypothetical protein	unknown
CP009477	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei MSHR2543,definition=hypothetical protein	hypothetical protein	unknown
CP009556	2	1	54.73668199410878	54.867549075849695	Burkholderia oklahomensis C6786,definition=hypothetical protein	hypothetical protein	unknown
CP009621	2	0	48.358189682172224	53.59946092316119	Pontibacter korlensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009788	5	2	56.47627168818974	59.617872799544216	Geobacter pickeringii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009788.51	0	2	58.22965000706881	59.617872799544216	Geobacter pickeringii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009933	1	2	46.08939632513403	40.49411105365107	Clostridium scatologenes,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP009933.7	1	2	46.08939632513403	42.61524588430865	Clostridium scatologenes,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP010086	3	1	42.13864938232797	45.462494771449826	Clostridium beijerinckii,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP010310	3	1	54.401837823205994	51.50827908833179	Pandoraea pulmonicola,definition=hypothetical protein	hypothetical protein	unknown
CP010327	4	1	44.34019877474634	46.156545394846944	Myroides sp. A21,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CP010429	1	0	46.07998518172866	48.6739334664544	Spirosoma radiotolerans,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010554	1	4	49.67523996748076	49.87531045939494	Rhodocyclaceae bacterium PG1.Ca6,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010777	1	0	52.822948281053186	51.524217487153635	Rufibacter sp. DG31D,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010783	3	6	45.65047452948619	46.518028753415194	Streptococcus iniae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010798	4	1	41.61182589536929	42.562053846980746	Flavobacterium psychrophilum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010817.65	4	1	44.34019877474634	44.023817224047264	Myroides profundi,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CP010822	1	0	54.56470982073097	56.751557499375735	Thermus aquaticus Y51MC23,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP010978	4	1	51.58277734928856	46.89120171011314	Pelosinus fermentans JBW45,definition=Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	unknown
CP011071	3	0	47.6441611711918	52.21467335770643	Muricauda lutaonensis,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CP011072	3	1	54.50758010137355	54.20526742736644	Azoarcus sp. CIB,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011096	3	2	44.67384486405126	45.852091036011586	Mycoplasma synoviae ATCC 25204,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011125	3	0	47.50425085553519	53.59946092316119	Sandaracinus amylolyticus,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011232	1	3	51.69587154404326	51.71418553020749	Kosmotoga pacifica,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP011307	1	0	54.21166865705908	54.241922764498895	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CP011307.38	2	0	52.30172043643603	51.01711679016489	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011307.53	1	0	55.29640821624315	45.4317337140277	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011307.9	3	2	58.2530650468733	54.42150239444061	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CP011310	4	1	49.95895345137808	52.60966308056254	Erythrobacter sp. s21.N3,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011803	1	2	50.003569210817545	44.69128987642466	Clostridium carboxidivorans P7,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011966	3	1	42.13864938232797	45.462494771449826	Clostridium pasteurianum NRRL B.598,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011995	1	2	51.83398481994658	45.0338791232121	Porphyromonas gingivalis,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP011996	1	2	52.83699514217727	44.47298321427235	Porphyromonas gingivalis AJW4,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP011996.54	1	2	51.83398481994658	45.0338791232121	Porphyromonas gingivalis AJW4,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP012030	3	0	51.2858776201154	46.87179262335593	Leptospira borgpetersenii serovar Ballum,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP012040	3	0	46.011672918518684	45.4317337140277	Cyclobacterium amurskyense,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP012042	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CP012068	1	1	49.082307226501484	48.050698809043126	Eubacterium sulci ATCC 35585,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012069	1	1	46.764199135983574	53.56778589396305	Olsenella sp. oral taxon 807,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012070	2	2	54.6578815259233	55.180482665620616	Arsenicicoccus sp. oral taxon 190,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012073	4	2	53.882813890596196	59.617872799544216	Ottowia sp. oral taxon 894,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012332	0	0	58.94677368390592	53.59946092316119	Vulgatibacter incomptus,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP012349	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012359	4	2	39.84220749181617	45.462494771449826	Pseudomonadaceae bacterium C6819,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012365	4	2	39.84220749181617	45.462494771449826	Pseudomonadaceae bacterium E5571,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012518	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012577	3	1	53.31418020083902	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012586	3	0	46.0271099270787	50.1453003792102	Flavobacterium psychrophilum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012589	4	1	39.71388200401515	43.368147343310625	Capnocytophaga sp. oral taxon 323,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012601	4	3	47.502885242259026	47.32982156997264	Bacillus sp. FJAT.22090,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012602	0	3	52.29441249638484	60.7411061037829	Bacillus sp. FJAT.18017,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP012643	2	0	49.97119385793468	50.1453003792102	Rufibacter tibetensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012713	2	2	40.70804469147305	42.61524588430865	Fusobacterium nucleatum subsp. animalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012713.43	2	2	45.608104408840234	42.61524588430865	Fusobacterium nucleatum subsp. animalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012714	1	1	48.14205242147966	45.462494771449826	Fusobacterium nucleatum subsp. vincentii ChDC F8,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012715	2	2	45.608104408840234	42.61524588430865	Fusobacterium nucleatum subsp. animalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012716	1	1	48.14205242147966	48.679758699947286	Fusobacterium nucleatum subsp. nucleatum ChDC F316,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012717	1	1	48.14205242147966	48.679758699947286	Fusobacterium nucleatum subsp. nucleatum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012889	1	2	51.83398481994658	45.0338791232121	Porphyromonas gingivalis 381,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP012898	2	1	47.25721368230279	45.8241404412168	Algibacter sp. HZ22,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012996	1	0	52.743847329273194	46.87179262335593	Pedobacter sp. PACM 27299,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013105	1	1	49.7762810542705	52.35460998746487	Burkholderia caribensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013118	2	1	50.82351428759523	46.5833623582414	bacterium L21.Spi.D4,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CP013121	3	1	44.211447708275045	46.5833623582414	Fusobacterium nucleatum subsp. polymorphum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013131	1	2	52.83699514217727	44.47298321427235	Porphyromonas gingivalis A7A1.28,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP013148	3	1	47.21205298026308	42.56205384698069	Leptospira interrogans serovar Hardjo.prajitno,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CP013328	2	1	45.608104408840234	46.5833623582414	Fusobacterium nucleatum subsp. polymorphum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013331	2	1	45.608104408840234	46.5833623582414	Fusobacterium hwasookii ChDC F174,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013334	2	1	45.608104408840234	43.3612627636096	Fusobacterium hwasookii ChDC F300,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPVC01000001	5	0	55.79626307666598	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPWG01000004	5	0	55.79626307666598	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPWK01000042	5	0	55.79626307666598	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPXN01000013	5	0	55.79626307666598	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPYL01000046	4	0	53.82224011725077	50.71723096795097	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CQBA01000001	5	0	55.79626307666598	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CQEA01000008	5	0	55.79626307666598	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CQEU01000008	5	0	55.79626307666598	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CTBL01000186	2	1	50.43168354539347	48.68549493225481	Chlamydia trachomatis,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CTIB01000002	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CTNC01000002	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CU207366	2	0	47.97328983557293	43.31411866678354	Gramella forsetii KT0803,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CVLB01000001	3	1	44.50511604115957	45.49278619137533	Brachyspira suanatina,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CVMG01000013	5	0	48.94482896968867	52.84558276674488	Yersinia wautersii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
