	vitalF3_MM	vitalR3_MM	vitalF3_Melt	vitalR3_Melt	organism	definition	function
CP006772	2	1	43.64017463961278	45.462494771449826	Bacteroidales bacterium CF,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP006777	2	1	41.84119163227689	45.462494771449826	Clostridium beijerinckii ATCC 35702,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP006905	3	5	33.71139818496323	43.45340383230911	Clostridium baratii str. Sullivan,definition=hypothetical protein	hypothetical protein	unknown
CP006933	4	2	47.356988804542766	50.139782457308854	Methanobacterium formicicum,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP006939	2	5	42.3025492281368	50.79919046414915	Salinispira pacifica,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP007064	1	1	39.59844887305775	45.462494771449826	Fusobacterium nucleatum subsp. vincentii 3.1.27,definition=hypothetical protein	hypothetical protein	unknown
CP007202	1	3	45.012460375558646	43.314118666783486	Siansivirga zeaxanthinifaciens CC.SAMT.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007204	4	2	35.85788741965848	46.892235118216206	Riemerella anatipestifer Yb2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007353	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120505,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007426	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20085285,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007451	1	2	38.25187688984897	45.76034220270907	Draconibacterium orientale,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP007639	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Choleraesuis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP008852	4	4	59.35606045683187	45.8241404412168	Pelosinus sp. UFO1,definition=Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	unknown
CP009156	3	3	56.31817557773712	56.88827587688104	Burkholderia sp. TSV202,definition=hypothetical protein	hypothetical protein	unknown
CP009163	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei K42,definition=hypothetical protein	hypothetical protein	unknown
CP009164	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei A79A,definition=hypothetical protein	hypothetical protein	unknown
CP009227	0	2	48.69028851014281	53.75659869768259	Treponema sp. OMZ 838,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009227.34	2	1	43.64017463961278	51.01711679016495	Treponema sp. OMZ 838,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009239	4	3	30.681830916423337	46.87179262335593	Cellulophaga lytica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009240	1	3	51.529501150203544	56.88827587688104	Megasphaera elsdenii 14.14,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009240.30	3	3	55.804896835966645	56.88827587688104	Megasphaera elsdenii 14.14,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009272	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei MSHR1153,definition=hypothetical protein	hypothetical protein	unknown
CP009291	4	5	53.17796662990355	53.55031500106685	Novosphingobium pentaromativorans US6.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009291.15	4	2	52.20092936537145	52.141437835244915	Novosphingobium pentaromativorans US6.1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009415	2	5	46.48415882682292	43.45340383230911	Mollicutes bacterium HR1,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CP009473	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei MSHR840,definition=hypothetical protein	hypothetical protein	unknown
CP009477	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei MSHR2543,definition=hypothetical protein	hypothetical protein	unknown
CP009556	3	4	58.87286713413329	54.867549075849695	Burkholderia oklahomensis C6786,definition=hypothetical protein	hypothetical protein	unknown
CP009621	1	3	42.64356922942238	53.59946092316119	Pontibacter korlensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009788	6	4	54.83772149362841	59.617872799544216	Geobacter pickeringii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009788.51	2	4	55.55906452111992	59.617872799544216	Geobacter pickeringii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP009933	2	3	38.058533334528136	40.49411105365107	Clostridium scatologenes,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP009933.7	2	3	38.058533334528136	42.61524588430865	Clostridium scatologenes,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP010086	2	1	41.84119163227689	45.462494771449826	Clostridium beijerinckii,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP010310	3	4	61.18181421785857	51.50827908833179	Pandoraea pulmonicola,definition=hypothetical protein	hypothetical protein	unknown
CP010327	4	3	37.36371694256809	46.156545394846944	Myroides sp. A21,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CP010429	2	3	39.731144775501605	48.6739334664544	Spirosoma radiotolerans,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010554	1	5	53.26066610890797	49.87531045939494	Rhodocyclaceae bacterium PG1.Ca6,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010777	2	4	46.95657362811369	51.524217487153635	Rufibacter sp. DG31D,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010783	4	8	49.303134834976504	46.518028753415194	Streptococcus iniae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010798	2	4	38.19491982707467	42.562053846980746	Flavobacterium psychrophilum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP010817.65	4	4	37.36371694256809	44.023817224047264	Myroides profundi,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CP010822	2	3	54.202728611384316	56.751557499375735	Thermus aquaticus Y51MC23,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP010978	5	2	49.906718703226375	46.89120171011314	Pelosinus fermentans JBW45,definition=Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	Acetyl.CoA hydrolase.transferase C.terminal domain containing protein	unknown
CP011071	3	4	39.96714428249368	52.21467335770643	Muricauda lutaonensis,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CP011072	4	2	54.79350591564082	54.20526742736644	Azoarcus sp. CIB,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011096	2	4	42.684888776341666	45.852091036011586	Mycoplasma synoviae ATCC 25204,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011125	4	3	46.99899719699732	53.59946092316119	Sandaracinus amylolyticus,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011232	1	4	48.69028851014281	51.71418553020749	Kosmotoga pacifica,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP011307	2	4	51.04811543536408	54.241922764498895	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CP011307.38	1	2	54.202728611384316	51.01711679016489	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011307.53	3	2	52.54810350675319	45.4317337140277	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP011307.9	5	3	57.202274200113095	54.42150239444061	Intestinimonas butyriciproducens,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CP011310	4	3	55.51147348800589	52.60966308056254	Erythrobacter sp. s21.N3,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011803	2	3	42.328787060479044	44.69128987642466	Clostridium carboxidivorans P7,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011966	2	1	41.84119163227689	45.462494771449826	Clostridium pasteurianum NRRL B.598,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP011995	1	4	47.429551479582585	45.0338791232121	Porphyromonas gingivalis,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP011996	2	3	49.6514699226168	44.47298321427235	Porphyromonas gingivalis AJW4,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP011996.54	1	4	47.429551479582585	45.0338791232121	Porphyromonas gingivalis AJW4,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP012030	1	3	46.53036127665342	46.87179262335593	Leptospira borgpetersenii serovar Ballum,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP012040	3	2	41.83568325533588	45.4317337140277	Cyclobacterium amurskyense,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP012042	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CP012068	2	1	45.757814923952026	48.050698809043126	Eubacterium sulci ATCC 35585,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012069	2	3	45.98100850769674	53.56778589396305	Olsenella sp. oral taxon 807,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012070	3	4	51.44684237306103	55.180482665620616	Arsenicicoccus sp. oral taxon 190,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012073	4	4	52.64599231166977	59.617872799544216	Ottowia sp. oral taxon 894,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012332	2	3	55.71984678331813	53.59946092316119	Vulgatibacter incomptus,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP012349	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012359	4	2	43.178034143925686	45.462494771449826	Pseudomonadaceae bacterium C6819,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012365	4	2	43.178034143925686	45.462494771449826	Pseudomonadaceae bacterium E5571,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012518	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012577	3	3	56.31817557773712	56.88827587688104	Burkholderia pseudomallei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012586	2	3	40.056750712889595	50.1453003792102	Flavobacterium psychrophilum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012589	4	1	36.85670144371147	43.368147343310625	Capnocytophaga sp. oral taxon 323,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012601	3	3	45.72841672555484	47.32982156997264	Bacillus sp. FJAT.22090,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012602	2	6	49.385770310733164	60.7411061037829	Bacillus sp. FJAT.18017,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP012643	1	3	45.31213016888677	50.1453003792102	Rufibacter tibetensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012713	2	3	40.32966578120869	42.61524588430865	Fusobacterium nucleatum subsp. animalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012713.43	2	3	41.117635274873635	42.61524588430865	Fusobacterium nucleatum subsp. animalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012714	1	1	39.59844887305775	45.462494771449826	Fusobacterium nucleatum subsp. vincentii ChDC F8,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012715	2	3	41.117635274873635	42.61524588430865	Fusobacterium nucleatum subsp. animalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012716	2	2	41.84119163227689	48.679758699947286	Fusobacterium nucleatum subsp. nucleatum ChDC F316,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012717	2	2	41.84119163227689	48.679758699947286	Fusobacterium nucleatum subsp. nucleatum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012889	1	4	47.429551479582585	45.0338791232121	Porphyromonas gingivalis 381,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP012898	1	5	42.47835482933277	45.8241404412168	Algibacter sp. HZ22,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP012996	1	3	43.51219598422665	46.87179262335593	Pedobacter sp. PACM 27299,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013105	2	4	53.815371520955125	52.35460998746487	Burkholderia caribensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013118	1	2	45.14338190116575	46.5833623582414	bacterium L21.Spi.D4,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CP013121	3	3	39.59844887305775	46.5833623582414	Fusobacterium nucleatum subsp. polymorphum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013131	2	3	49.6514699226168	44.47298321427235	Porphyromonas gingivalis A7A1.28,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP013148	2	4	45.72841672555484	42.56205384698069	Leptospira interrogans serovar Hardjo.prajitno,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CP013328	1	3	42.47835482933277	46.5833623582414	Fusobacterium nucleatum subsp. polymorphum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013331	2	3	41.84119163227689	46.5833623582414	Fusobacterium hwasookii ChDC F174,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP013334	2	2	41.84119163227689	43.3612627636096	Fusobacterium hwasookii ChDC F300,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPVC01000001	6	3	57.572850782774765	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPWG01000004	6	3	57.572850782774765	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPWK01000042	6	3	57.572850782774765	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPXN01000013	6	3	57.572850782774765	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CPYL01000046	6	3	56.882207324187505	50.71723096795097	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CQBA01000001	6	3	57.572850782774765	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CQEA01000008	6	3	57.572850782774765	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CQEU01000008	6	3	57.572850782774765	52.84558276674488	Yersinia pseudotuberculosis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CTBL01000186	3	2	40.14868276501659	48.68549493225481	Chlamydia trachomatis,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
CTIB01000002	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CTNC01000002	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CU207366	2	3	46.15338113099659	43.31411866678354	Gramella forsetii KT0803,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CVLB01000001	1	0	43.05031238546081	45.49278619137533	Brachyspira suanatina,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CVMG01000013	6	3	50.48963658306616	52.84558276674488	Yersinia wautersii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
